onset	duration	trial_type	block	audioOnset	audioDuration	audioOnsetIndex	eegOnsetIndex	word
541.2890625	1.501953125	StartSaying	Overt	321.7333193085482	1.5015708323912311	14188595	277140	USU
544.4609375	1.501953125	StartReading	Overt	324.7882971394866	1.5016388588560028	14323321	278764	ATA
547.912109375	1.501953125	StartSaying	Overt	328.18408755893057	1.502863335221891	14473077	280531	ATA
551.337890625	1.501953125	StartReading	Overt	331.6184716593883	1.5016161833677455	14624535	282285	IRI
554.455078125	1.501953125	StartSaying	Overt	334.72805206605005	1.5015935078794884	14761669	283881	IRI
557.505859375	1.501953125	StartReading	Overt	337.8527570233793	1.5016161833677455	14899470	285443	IKI
560.55859375	1.50390625	StartSaying	Overt	341.25800312142655	1.5025912293628048	15049643	287006	IKI
563.8671875	1.5	StartReading	Overt	344.74209189214406	1.5023417989919756	15203293	288700	EME
567.13671875	1.501953125	StartSaying	Overt	347.93319067909033	1.5016388588560028	15344022	290374	EME
570.443359375	1.501953125	StartReading	Overt	351.2646280628604	1.5024778519215187	15490940	292067	INI
573.6875	1.50390625	StartSaying	Overt	354.63806045088285	1.5017068853207742	15639710	293728	INI
577.123046875	1.5	StartReading	Overt	358.0160052610684	1.5024778519215187	15788679	295487	OPO
580.201171875	1.5	StartSaying	Overt	361.41560516253963	1.502500527409776	15938603	297063	OPO
583.564453125	1.50390625	StartReading	Overt	364.63132952973325	1.5016388588560028	16080418	298785	AMA
586.82421875	1.501953125	StartSaying	Overt	367.85362978852146	1.5023417989919756	16222523	300454	AMA
589.853515625	1.5	StartReading	Overt	371.0392411073096	1.5025458783862904	16363010	302005	AJA
592.857421875	1.501953125	StartSaying	Overt	374.53879456101845	1.5015935078794884	16517342	303543	AJA
600.060546875	1.501953125	StartReading	Inert	401.50688879822604	1.501434779461688	17706648	307231	UPU
603.103515625	1.501953125	StartSaying	Inert	404.5338624011668	1.5015028059264597	17840139	308789	UPU
606.408203125	1.501953125	StartReading	Inert	407.8922836159629	1.5016161833677455	17988247	310481	OFO
609.90625	1.501953125	StartSaying	Inert	411.29430979467764	1.502364474480233	18138278	312272	OFO
613.060546875	1.501953125	StartReading	Inert	414.406588584442	1.5024551764332617	18275531	313887	OJO
616.39453125	1.501953125	StartSaying	Inert	417.8088415180393	1.5013440775086593	18425572	315594	OJO
619.73828125	1.5	StartReading	Inert	421.3066943101289	1.502523202898033	18579829	317306	ELE
623.119140625	1.501953125	StartSaying	Inert	424.7368380942825	1.5013667529969164	18731100	319037	ELE
626.4921875	1.501953125	StartReading	Inert	428.0854408226633	1.502500527409776	18878775	320764	UMU
629.5546875	1.501953125	StartSaying	Inert	431.224816820895	1.502500527409776	19017223	322332	UMU
632.59765625	1.501953125	StartReading	Inert	434.48829576635825	1.5018656137385746	19161144	323890	ONO
636.029296875	1.501953125	StartSaying	Inert	437.6943150245778	1.5022510970389469	19302531	325647	ONO
639.046875	1.501953125	StartReading	Inert	440.95010697952193	1.502523202898033	19446113	327192	OPO
642.3125	1.501953125	StartSaying	Inert	443.9695523203613	1.501548156902974	19579272	328864	OPO
645.37890625	1.50390625	StartReading	Inert	447.1315357803854	1.5028179842453766	19718717	330434	EFE
648.83984375	1.501953125	StartSaying	Inert	450.46653321581186	1.5028179842453766	19865792	332206	EFE
652.125	1.501953125	StartReading	Inert	453.6238001742785	1.5017068853207742	20005029	333888	UKU
655.31640625	1.501953125	StartSaying	Inert	456.77945717307875	1.501888289226832	20144195	335522	UKU
658.82421875	1.501953125	StartReading	Inert	460.23715167546493	1.5027953087571195	20296681	337318	ENE
662.208984375	1.5	StartSaying	Inert	463.5360497335859	1.5017295608090315	20442164	339051	ENE
667.919921875	1.501953125	StartReading	Overt	469.03852906505256	1.5027726332688622	20684826	341975	UJU
671.359375	1.50390625	StartSaying	Overt	472.2137323347306	1.5023417989919756	20824854	343736	UJU
674.732421875	1.501953125	StartReading	Overt	475.6836262497991	1.5017522362972886	20977878	345463	ASA
677.982421875	1.501953125	StartSaying	Overt	478.7652251039514	1.5016615343442599	21113778	347127	ASA
681.037109375	1.501953125	StartReading	Overt	482.179496046325	1.5027726332688622	21264349	348691	OLO
684.431640625	1.50390625	StartSaying	Overt	485.35785120887084	1.5027953087571195	21404516	350429	OLO
687.865234375	1.5	StartReading	Overt	488.60622827915483	1.5022510970389469	21547771	352187	ORO
690.974609375	1.501953125	StartSaying	Overt	491.7341078048401	1.5012080245791162	21685712	353779	ORO
694.099609375	1.5	StartReading	Overt	494.9221680763599	1.502364474480233	21826307	355379	OKO
697.501953125	1.501953125	StartSaying	Overt	497.96431158094475	1.501797587273803	21960467	357121	OKO
700.986328125	1.501953125	StartReading	Overt	500.9793125260857	1.5017522362972886	22093430	358905	UFU
704.17578125	1.501953125	StartSaying	Overt	504.3142646105357	1.5027953087571195	22240503	360538	UFU
707.5078125	1.501953125	StartReading	Overt	507.3582901806459	1.5024098254567473	22374746	362244	EKE
710.87890625	1.501953125	StartSaying	Overt	510.787504269781	1.501797587273803	22525976	363970	EKE
714.2578125	1.501953125	StartReading	Overt	513.877629107518	1.5015935078794884	22662252	365700	ONO
717.65625	1.501953125	StartSaying	Overt	517.0111321542911	1.5028179842453766	22800441	367440	ONO
720.87109375	1.501953125	StartReading	Overt	520.0552937773308	1.5028179842453766	22934690	369086	ESE
724.09375	1.501953125	StartSaying	Overt	523.4473880921888	1.5026819313158335	23084283	370736	ESE
727.27734375	1.501953125	StartReading	Overt	526.768870936614	1.5017522362972886	23230762	372366	ALA
730.77734375	1.501953125	StartSaying	Overt	530.115727652399	1.5028179842453766	23378360	374158	ALA
757.740234375	1.501953125	StartReading	Inert	539.0783277634953	1.5020696931328894	23773615	387963	ETE
760.767578125	1.5	StartSaying	Inert	542.238066350182	1.502613904851062	23912961	389513	ETE
764.125	1.501953125	StartReading	Inert	545.2736793141487	1.502613904851062	24046833	391232	ANA
767.52734375	1.501953125	StartSaying	Inert	548.6521910115407	1.5015028059264597	24195827	392974	ANA
770.638671875	1.501953125	StartReading	Inert	551.7686194156561	1.501774911785546	24333263	394567	ILI
774.0390625	1.501953125	StartSaying	Inert	554.9459541812303	1.501797587273803	24473385	396308	ILI
777.5390625	1.5	StartReading	Inert	558.0516797548883	1.5027046068040908	24610349	398100	ATA
780.966796875	1.501953125	StartSaying	Inert	561.2288557920447	1.502500527409776	24750464	399855	ATA
784.314453125	1.50390625	StartReading	Inert	564.4712011824523	1.5025912293628048	24893453	401569	ALA
787.455078125	1.501953125	StartSaying	Inert	567.5586276370867	1.5017068853207742	25029610	403177	ALA
790.71875	1.5	StartReading	Inert	571.0618545198932	1.5026365803393191	25184104	404848	EJE
793.923828125	1.501953125	StartSaying	Inert	574.4503207566302	1.5021377195976608	25333537	406489	EJE
797.1796875	1.501953125	StartReading	Inert	577.6327575070623	1.5016161833677455	25473884	408156	IJI
800.19921875	1.501953125	StartSaying	Inert	581.1226058517971	1.5027499577806052	25627788	409702	IJI
803.359375	1.501953125	StartReading	Inert	584.1525726191878	1.5027726332688622	25761411	411320	ISI
806.693359375	1.50390625	StartSaying	Inert	587.491424887618	1.5017522362972886	25908656	413027	ISI
809.8515625	1.501953125	StartReading	Inert	590.7067184205348	1.501797587273803	26050452	414644	OSO
813.0078125	1.5	StartSaying	Inert	593.9466148582105	1.5018202627620603	26193333	416260	OSO
816.46484375	1.501953125	StartReading	Inert	597.0037015095569	1.5025912293628048	26328152	418030	ULU
819.763671875	1.5	StartSaying	Inert	600.2703776988644	1.5027272822923479	26472214	419719	ULU
825.265625	1.501953125	StartReading	Overt	605.7985483585264	1.501457454949945	26716009	422536	UPU
828.439453125	1.50390625	StartSaying	Overt	608.9849533194035	1.5025458783862904	26856531	424161	UPU
831.91015625	1.5	StartReading	Overt	612.129068494681	1.5024778519215187	26995188	425938	EJE
834.9921875	1.5	StartSaying	Overt	615.6186220580685	1.5014801304382024	27149079	427516	EJE
838.404296875	1.50390625	StartReading	Overt	618.7182932763618	1.5014801304382024	27285776	429263	AKA
841.58203125	1.50390625	StartSaying	Overt	621.8534062828011	1.5016615343442599	27424036	430890	AKA
844.830078125	1.50390625	StartReading	Overt	624.8922164906121	1.5015254814147168	27558049	432553	ISI
847.958984375	1.5	StartSaying	Overt	628.1051517727501	1.5022284215506898	27699741	434155	ISI
851.146484375	1.501953125	StartReading	Overt	631.3261141777311	1.50238714996849	27841787	435787	IMI
854.1875	1.50390625	StartSaying	Overt	634.5181880106726	1.5022737725272042	27982559	437344	IMI
857.203125	1.501953125	StartReading	Overt	637.708946665295	1.5017295608090315	28123273	438888	ILI
860.5390625	1.501953125	StartSaying	Overt	640.880703260758	1.5017068853207742	28263149	440596	ILI
863.58203125	1.501953125	StartReading	Overt	644.1778553062832	1.5027046068040908	28408555	442154	UNU
867.01171875	1.501953125	StartSaying	Overt	647.438386438273	1.5024098254567473	28552346	443910	UNU
870.099609375	1.501953125	StartReading	Overt	650.4840446435377	1.501548156902974	28686661	445491	IPI
873.234375	1.501953125	StartSaying	Overt	653.8835991940324	1.5014121039734307	28836583	447096	IPI
876.279296875	1.501953125	StartReading	Overt	657.0032475174803	1.5024551764332617	28974161	448655	ELE
879.671875	1.501953125	StartSaying	Overt	660.3023496549956	1.5022510970389469	29119653	450392	ELE
882.9921875	1.5	StartReading	Overt	663.791449708618	1.5018656137385746	29273524	452092	OJO
886.337890625	1.501953125	StartSaying	Overt	666.9572880016458	1.501797587273803	29413139	453805	OJO
895.30078125	1.501953125	StartReading	Inert	690.9957318315124	1.5027272822923479	30473246	458394	INI
898.4609375	1.501953125	StartSaying	Inert	694.3773273953075	1.5022057460624325	30622376	460012	INI
901.49609375	1.501953125	StartReading	Inert	697.768310611241	1.5017522362972886	30771920	461566	USU
904.873046875	1.501953125	StartSaying	Inert	701.2341682893997	1.502500527409776	30924766	463295	USU
907.990234375	1.501953125	StartReading	Inert	704.5410027684106	1.501797587273803	31070599	464891	OKO
911.16796875	1.5	StartSaying	Inert	707.9869740433678	1.5027046068040908	31222568	466518	OKO
914.2734375	1.501953125	StartReading	Inert	711.3566423003396	1.5026365803393191	31371172	468108	ORO
917.451171875	1.501953125	StartSaying	Inert	714.5930920638002	1.5016615343442599	31513901	469735	ORO
920.693359375	1.501953125	StartReading	Inert	718.0389046103396	1.5027272822923479	31665863	471395	UFU
923.779296875	1.501953125	StartSaying	Inert	721.3069640044308	1.5027272822923479	31809986	472975	UFU
927.283203125	1.501953125	StartReading	Inert	724.5280851378296	1.5016161833677455	31952039	474769	ERE
930.671875	1.501953125	StartSaying	Inert	727.6743318090033	1.5016615343442599	32090790	476504	ERE
933.853515625	1.501953125	StartReading	Inert	731.1205978653078	1.502840659733634	32242772	478133	UNU
937.34375	1.501953125	StartSaying	Inert	734.3013112786323	1.5021150441094038	32383043	479920	UNU
940.373046875	1.501953125	StartReading	Inert	737.4809135930323	1.5024325009450044	32523265	481471	OMO
943.712890625	1.501953125	StartSaying	Inert	740.9484946082985	1.5016615343442599	32676187	483181	OMO
946.927734375	1.501953125	StartReading	Inert	744.4017900659627	1.5020923686211465	32828479	484827	IKI
950.166015625	1.501953125	StartSaying	Inert	747.458695313403	1.5026592558275764	32963290	486485	IKI
953.22265625	1.50390625	StartReading	Inert	750.6576624947745	1.50238714996849	33104366	488050	URU
956.490234375	1.501953125	StartSaying	Inert	754.0472398304361	1.5024778519215187	33253848	489723	URU
962.01953125	1.5	StartReading	Overt	759.8809173433873	1.5016842098325172	33511116	492554	ASA
965.205078125	1.501953125	StartSaying	Overt	763.0063705918291	1.5027953087571195	33648950	494185	ASA
968.349609375	1.501953125	StartReading	Overt	766.2395324094924	1.502523202898033	33791534	495795	ENE
971.837890625	1.501953125	StartSaying	Overt	769.6869775911863	1.5016615343442599	33943568	497581	ENE
974.9375	1.501953125	StartReading	Overt	773.1240600747467	1.5024778519215187	34095145	499168	ANA
978.072265625	1.501953125	StartSaying	Overt	776.3698974903458	1.5028179842453766	34238288	500773	ANA
981.11328125	1.5	StartReading	Overt	779.5031284312598	1.5015254814147168	34376465	502330	AFA
984.32421875	1.50390625	StartSaying	Overt	782.6125501095037	1.5017068853207742	34513592	503974	AFA
987.544921875	1.50390625	StartReading	Overt	785.9929892233976	1.5027499577806052	34662671	505623	AJA
990.73828125	1.501953125	StartSaying	Overt	789.4898669694921	1.5017522362972886	34816885	507258	AJA
993.9296875	1.5	StartReading	Overt	792.7799442626812	1.5017295608090315	34961979	508892	IRI
997.099609375	1.501953125	StartSaying	Overt	795.9365763074765	1.5017295608090315	35101188	510515	IRI
1000.396484375	1.50390625	StartReading	Overt	799.0417576694164	1.5030220636396914	35238128	512203	IFI
1003.658203125	1.501953125	StartSaying	Overt	802.1406579211089	1.5028179842453766	35374791	513873	IFI
1006.703125	1.501953125	StartReading	Overt	805.4021414236056	1.5027272822923479	35518624	515432	EKE
1010.103515625	1.501953125	StartSaying	Overt	808.5298168698965	1.5017522362972886	35656556	517173	EKE
1013.22265625	1.501953125	StartReading	Overt	811.5910077846174	1.5019563156916034	35791556	518770	UNU
1016.521484375	1.501953125	StartSaying	Overt	814.7680024178677	1.5017295608090315	35931663	520459	UNU
1020.009765625	1.50390625	StartReading	Overt	818.0713221961989	1.502863335221891	36077341	522245	URU
1023.17578125	1.501953125	StartSaying	Overt	821.1470934498692	1.5026365803393191	36212984	523866	URU
1047.21484375	1.501953125	StartReading	Inert	830.7072153520307	1.5016615343442599	36634590	536174	INI
1050.595703125	1.501953125	StartSaying	Inert	834.0557500539467	1.5025685538745477	36782262	537905	INI
1053.98828125	1.5	StartReading	Inert	837.2633112453677	1.5024778519215187	36923717	539642	ILI
1057.453125	1.501953125	StartSaying	Inert	840.5103731373329	1.5016161833677455	37066914	541416	ILI
1060.759765625	1.501953125	StartReading	Inert	843.8936693627471	1.5016842098325172	37216119	543109	EJE
1064.20703125	1.501953125	StartSaying	Inert	847.063385164267	1.5028179842453766	37355905	544874	EJE
1067.576171875	1.501953125	StartReading	Inert	850.4639374362449	1.5027726332688622	37505871	546599	ESE
1070.8125	1.501953125	StartSaying	Inert	853.6778250888897	1.5016161833677455	37647605	548256	ESE
1074.2578125	1.501953125	StartReading	Inert	856.7756142416576	1.5016388588560028	37784219	550020	ORO
1077.525390625	1.50390625	StartSaying	Inert	859.8792763458843	1.5018202627620603	37921092	551693	ORO
1080.74609375	1.501953125	StartReading	Inert	863.0725746551916	1.5027499577806052	38061918	553342	AKA
1083.892578125	1.501953125	StartSaying	Inert	866.2752832921256	1.5029086861984056	38203159	554953	AKA
1087.33984375	1.501953125	StartReading	Inert	869.3205786895782	1.5027953087571195	38337458	556718	USU
1090.521484375	1.501953125	StartSaying	Inert	872.4082318990952	1.5027499577806052	38473625	558347	USU
1093.701171875	1.501953125	StartReading	Inert	875.7746122102695	1.5015935078794884	38622084	559975	IMI
1097.16796875	1.5	StartSaying	Inert	879.0682268796266	1.5027953087571195	38767334	561750	IMI
1100.62109375	1.501953125	StartReading	Inert	882.3126130639773	1.5027499577806052	38910413	563518	IRI
1103.677734375	1.501953125	StartSaying	Inert	885.7776090735823	1.501797587273803	39063221	565083	IRI
1106.876953125	1.501953125	StartReading	Inert	888.8537204595764	1.50238714996849	39198879	566721	EKE
1110.265625	1.50390625	StartSaying	Inert	891.9741397496251	1.5024778519215187	39336491	568456	EKE
1116.099609375	1.501953125	StartReading	Overt	908.2759110655322	1.5027272822923479	40055407	571443	ILI
1119.2265625	1.501953125	StartSaying	Overt	911.6629260710207	1.5017295608090315	40204776	573044	ILI
1122.458984375	1.501953125	StartReading	Overt	914.9570622766078	1.5018429382503176	40350049	574699	OSO
1125.90625	1.501953125	StartSaying	Overt	918.2971843723803	1.502523202898033	40497350	576464	OSO
1129.34375	1.501953125	StartReading	Overt	921.5592574375717	1.5017522362972886	40641209	578224	ORO
1132.587890625	1.50390625	StartSaying	Overt	924.7637801135662	1.5017295608090315	40782530	579885	ORO
1135.72265625	1.501953125	StartReading	Overt	927.9599128589057	1.5016388588560028	40923481	581490	INI
1138.830078125	1.50390625	StartSaying	Overt	931.1394244713525	1.5026819313158335	41063699	583081	INI
1142.212890625	1.501953125	StartReading	Overt	934.6526512444806	1.5016842098325172	41218634	584813	OFO
1145.708984375	1.501953125	StartSaying	Overt	937.8422534492018	1.5024325009450044	41359297	586603	OFO
1149.0	1.5	StartReading	Overt	941.2321935926756	1.5026819313158335	41508795	588288	ALA
1152.15625	1.501953125	StartSaying	Overt	944.6759653452717	1.5016615343442599	41660667	589904	ALA
1155.259765625	1.50390625	StartReading	Overt	947.8598760024405	1.5016842098325172	41801079	591493	EJE
1158.359375	1.50390625	StartSaying	Overt	950.8732216369388	1.5022057460624325	41933969	593080	EJE
1161.62109375	1.501953125	StartReading	Overt	954.1730040391018	1.502500527409776	42079491	594750	UPU
1164.75	1.5	StartSaying	Overt	957.4564374142313	1.5027272822923479	42224292	596352	UPU
1167.810546875	1.5	StartReading	Overt	960.529600986752	1.502523202898033	42359820	597919	OLO
1170.986328125	1.501953125	StartSaying	Overt	964.0294718972966	1.502840659733634	42514166	599545	OLO
1174.2890625	1.50390625	StartReading	Overt	967.1737004500153	1.5026592558275764	42652828	601236	ETE
1177.3671875	1.501953125	StartSaying	Overt	970.5805791832171	1.5017522362972886	42803073	602812	ETE
1186.92578125	1.50390625	StartReading	Inert	977.2389188531057	1.5025912293628048	43096709	607706	APA
1190.275390625	1.501953125	StartSaying	Inert	980.5784967371602	1.5021603950859181	43243986	609421	APA
1193.482421875	1.501953125	StartReading	Inert	983.7058320511272	1.5018429382503176	43381903	611063	OMO
1196.728515625	1.501953125	StartSaying	Inert	986.7386559300384	1.5016615343442599	43515652	612725	OMO
1200.11328125	1.501953125	StartReading	Inert	989.7920238013105	1.5017522362972886	43650307	614458	IFI
1203.283203125	1.50390625	StartSaying	Inert	993.2712146665644	1.502840659733634	43803741	616081	IFI
1206.685546875	1.501953125	StartReading	Inert	996.714668962325	1.501774911785546	43955599	617823	IPI
1209.8984375	1.501953125	StartSaying	Inert	999.7472207353771	1.501548156902974	44089336	619468	IPI
1212.99609375	1.501953125	StartReading	Inert	1003.0522638508158	1.5028179842453766	44235090	621054	ONO
1216.099609375	1.501953125	StartSaying	Inert	1006.4853554484429	1.5018429382503176	44386491	622643	ONO
1219.29296875	1.50390625	StartReading	Inert	1009.7446621040668	1.5016388588560028	44530228	624278	EFE
1222.49609375	1.50390625	StartSaying	Inert	1012.8743103178363	1.5017295608090315	44668247	625918	EFE
1225.54296875	1.501953125	StartReading	Inert	1016.1666551598508	1.5026819313158335	44813441	627478	ULU
1228.630859375	1.501953125	StartSaying	Inert	1019.2742174480577	1.5027726332688622	44950486	629059	ULU
1231.99609375	1.50390625	StartReading	Inert	1022.6185798601344	1.501774911785546	45097974	630782	ARA
1235.291015625	1.501953125	StartSaying	Inert	1026.0466601748567	1.5027046068040908	45249154	632469	ARA
1238.53515625	1.50390625	StartReading	Inert	1029.1547666747817	1.5027953087571195	45386223	634130	ASA
1242.0	1.501953125	StartSaying	Inert	1032.2203793097126	1.5027726332688622	45521418	635904	ASA
1245.078125	1.501953125	StartReading	Inert	1035.266445673766	1.5027499577806052	45655751	637480	OPO
1248.197265625	1.50390625	StartSaying	Inert	1038.2980904272877	1.502613904851062	45789448	639077	OPO
1264.5	1.50390625	StartReading	Overt	1044.1889328461352	1.5027726332688622	46049237	647424	AMA
1267.888671875	1.5	StartSaying	Overt	1047.2857016019318	1.5027953087571195	46185806	649159	AMA
1271.181640625	1.501953125	StartReading	Overt	1050.449635153946	1.5027272822923479	46325337	650845	USU
1274.521484375	1.50390625	StartSaying	Overt	1053.7595081483835	1.5018202627620603	46471304	652555	USU
1277.78515625	1.501953125	StartReading	Overt	1057.0739162404723	1.5026365803393191	46617471	654226	UTU
1280.990234375	1.501953125	StartSaying	Overt	1060.3586421184327	1.5027953087571195	46762329	655867	UTU
1284.185546875	1.501953125	StartReading	Overt	1063.5166800435	1.501774911785546	46901600	657503	IPI
1287.365234375	1.50390625	StartSaying	Overt	1066.6914978298776	1.5017522362972886	47041611	659131	IPI
1290.87890625	1.501953125	StartReading	Overt	1070.1428885465282	1.502840659733634	47193819	660930	IJI
1294.068359375	1.50390625	StartSaying	Overt	1073.5799483546002	1.5016842098325172	47345395	662563	IJI
1297.458984375	1.501953125	StartReading	Overt	1077.026395814811	1.5022284215506898	47497385	664299	OTO
1300.90234375	1.501953125	StartSaying	Overt	1080.3857694001138	1.5027953087571195	47645535	666062	OTO
1304.087890625	1.501953125	StartReading	Overt	1083.425826759779	1.5026592558275764	47779603	667693	ELE
1307.099609375	1.50390625	StartSaying	Overt	1086.7705519796677	1.501548156902974	47927107	669235	ELE
1310.400390625	1.501953125	StartReading	Overt	1089.9696325384807	1.5018202627620603	48068188	670925	OJO
1313.68359375	1.50390625	StartSaying	Overt	1093.2825213728563	1.502840659733634	48214288	672606	OJO
1316.7578125	1.501953125	StartReading	Overt	1096.5649570265027	1.5017068853207742	48359045	674180	UJU
1320.2578125	1.501953125	StartSaying	Overt	1099.797756036354	1.5012307000673732	48501613	675972	UJU
1323.40234375	1.501953125	StartReading	Overt	1102.958515020012	1.501774911785546	48641004	677582	ESE
1326.80859375	1.501953125	StartSaying	Overt	1106.2914716614955	1.5027499577806052	48787989	679326	ESE
1333.46875	1.501953125	StartReading	Inert	1111.747488917523	1.5022510970389469	49028602	682736	ANA
1336.80859375	1.501953125	StartSaying	Inert	1115.199877355657	1.5025912293628048	49180854	684446	ANA
1339.935546875	1.501953125	StartReading	Inert	1118.7080248194154	1.5018202627620603	49335565	686047	OJO
1342.96875	1.501953125	StartSaying	Inert	1121.8308477112193	1.501797587273803	49473283	687600	OJO
1346.021484375	1.501953125	StartReading	Inert	1125.1913777464233	1.5025912293628048	49621484	689163	OLO
1349.501953125	1.501953125	StartSaying	Inert	1128.3768076613055	1.5027953087571195	49761963	690945	OLO
1352.9453125	1.501953125	StartReading	Inert	1131.4466379370524	1.5027272822923479	49897344	692708	UJU
1355.978515625	1.5	StartSaying	Inert	1134.7376902762364	1.5015254814147168	50042481	694261	UJU
1359.283203125	1.501953125	StartReading	Inert	1138.2355657438143	1.5027953087571195	50196739	695953	ETE
1362.71484375	1.50390625	StartSaying	Inert	1141.5179333709957	1.501774911785546	50341493	697710	ETE
1365.9765625	1.501953125	StartReading	Inert	1144.7011864390051	1.5016842098325172	50481876	699380	EPE
1369.10546875	1.501953125	StartSaying	Inert	1148.0871130210571	1.5027272822923479	50631197	700982	EPE
1372.3984375	1.501953125	StartReading	Inert	1151.4554434242218	1.5026592558275764	50779742	702668	ITI
1375.505859375	1.501953125	StartSaying	Inert	1154.9182399114657	1.50238714996849	50932453	704259	ITI
1378.849609375	1.501953125	StartReading	Inert	1158.0980916562364	1.502613904851062	51072686	705971	EME
1382.279296875	1.501953125	StartSaying	Inert	1161.5579630054954	1.5016161833677455	51225268	707727	EME
1385.38671875	1.501953125	StartReading	Inert	1164.9992858053597	1.5025458783862904	51377032	709318	URU
1388.453125	1.50390625	StartSaying	Inert	1168.3604054032585	1.5027046068040908	51525259	710888	URU
1391.498046875	1.50390625	StartReading	Inert	1171.8688929993407	1.5017522362972886	51679985	712447	UPU
1394.53125	1.501953125	StartSaying	Inert	1175.268855708624	1.5027726332688622	51829925	714000	UPU
1400.421875	1.501953125	StartReading	Overt	1182.4676429656347	1.5027953087571195	52147395	717016	APA
1403.51953125	1.501953125	StartSaying	Overt	1185.696564466994	1.5016842098325172	52289792	718602	APA
1406.68359375	1.501953125	StartReading	Overt	1188.7785488044467	1.5018656137385746	52425709	720222	EME
1409.9921875	1.501953125	StartSaying	Overt	1192.1615729240018	1.5026592558275764	52574902	721916	EME
1413.30859375	1.501953125	StartReading	Overt	1195.2734662304658	1.5026365803393191	52712138	723614	EPE
1416.591796875	1.501953125	StartSaying	Overt	1198.4460164680177	1.5027046068040908	52852049	725295	EPE
1419.75	1.501953125	StartReading	Overt	1201.6341447660025	1.5016161833677455	52992647	726912	IMI
1422.92578125	1.501953125	StartSaying	Overt	1204.9920444445686	1.5026365803393191	53140732	728538	IMI
